time,life,sumv,extsumv,InsCurrent,AvgCurrent,soc,soh,maxv,maxv_no,minv,minv_no,maxt,maxt_no,mint,mint_no,posRelay,negRelay,preRelay,chgRelay,heatRelay,fanRelay,di1,di2,di3,di4,do1,do2,ai1,ai2,cc,cc2,cp,supplyVoltage,batErrCode,hdErrCode,otherErrCode,batSysErrCode,inAh,outAh,chg_sgnl_state,chg_state,chg_step,charger_state,chg_max_pmt_cur,chg_cur_step,max_pmt_chgt,max_pmt_chg_sumV,max_pmt_chg_cellV,chg_output_sumv,chg_output_cur,total_chg_time,rest_chg_time,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,TNum_BMU1,Sumv_BMU2,HeatRelay_BMU2,FanRelay_BMU2,VNum_BMU2,TNum_BMU2,Sumv_BMU3,HeatRelay_BMU3,FanRelay_BMU3,VNum_BMU3,TNum_BMU3,
17-11-47,154,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-48,175,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-49,194,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-50,214,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-51,235,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-52,0,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-53,20,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-54,41,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-55,63,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-56,80,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-57,102,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-58,121,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-11-59,141,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-0,161,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-1,182,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-2,203,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-3,223,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-4,243,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-5,7,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-6,27,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-7,49,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-8,68,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-9,88,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-10,108,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-12-11,129,0,1,419.7,419.4,0,100,65.535,1,65.535,2,215,3,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,3c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,151300,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
